Geneid	final_project/original_files/tophat_mapping_hits_results.sam
Zm00001d004061	0
Zm00001d004062	0
Zm00001d004063	0
Zm00001d004064	0
Zm00001d004065	0
Zm00001d004066	0
Zm00001d004067	0
Zm00001d004070	0
Zm00001d004071	0
Zm00001d004072	0
Zm00001d004073	0
Zm00001d004074	0
Zm00001d004075	0
Zm00001d004078	0
Zm00001d004079	0
Zm00001d004080	0
Zm00001d004081	0
Zm00001d004083	0
Zm00001d004084	0
Zm00001d004085	0
Zm00001d004086	0
Zm00001d004087	0
Zm00001d004088	0
Zm00001d004089	0
Zm00001d004090	2
Zm00001d004091	0
Zm00001d004092	0
Zm00001d004093	0
Zm00001d004094	0
Zm00001d004095	0
Zm00001d004096	0
Zm00001d004097	0
Zm00001d004098	0
Zm00001d004099	23
Zm00001d004102	0
Zm00001d004105	0
Zm00001d004109	0
Zm00001d004114	0
Zm00001d004115	1
Zm00001d004116	0
Zm00001d004117	0
Zm00001d004118	0
Zm00001d004119	0
Zm00001d004120	0
Zm00001d004121	0
Zm00001d004123	0
Zm00001d004125	4
Zm00001d004126	0
Zm00001d004127	0
Zm00001d004128	1
Zm00001d004129	0
Zm00001d004130	0
Zm00001d004131	0
Zm00001d004132	0
Zm00001d004133	0
Zm00001d004134	0
Zm00001d004135	1
Zm00001d004136	0
Zm00001d004137	0
Zm00001d004138	0
Zm00001d004139	0
Zm00001d004140	0
Zm00001d004141	0
Zm00001d004143	0
Zm00001d004144	0
Zm00001d004145	0
Zm00001d004146	0
Zm00001d004147	0
Zm00001d004152	0
Zm00001d004153	0
Zm00001d004154	0
Zm00001d004155	0
Zm00001d004159	1
Zm00001d004162	0
Zm00001d004164	0
Zm00001d004165	0
Zm00001d004166	0
Zm00001d004167	2
Zm00001d004168	10
Zm00001d004169	0
Zm00001d004171	0
Zm00001d004172	14
Zm00001d004173	0
Zm00001d004176	0
Zm00001d004178	0
Zm00001d004183	0
Zm00001d004184	0
Zm00001d004187	0
Zm00001d004190	0
Zm00001d004192	0
Zm00001d004193	10
Zm00001d004194	0
Zm00001d004195	0
Zm00001d004196	0
Zm00001d004197	0
Zm00001d004198	0
Zm00001d004200	0
Zm00001d004202	0
Zm00001d004203	0
Zm00001d004206	0
Zm00001d004207	0
Zm00001d004208	0
Zm00001d004209	0
Zm00001d004210	0
Zm00001d004213	0
Zm00001d004215	0
Zm00001d004216	0
Zm00001d004220	1
Zm00001d004221	0
Zm00001d004222	0
Zm00001d004225	0
Zm00001d004227	0
Zm00001d004230	1
Zm00001d004231	0
Zm00001d004232	0
Zm00001d004234	0
Zm00001d004236	0
Zm00001d004238	0
Zm00001d004241	0
Zm00001d004242	0
Zm00001d004243	0
Zm00001d004245	0
Zm00001d004246	0
Zm00001d004248	0
Zm00001d004249	0
Zm00001d004250	0
Zm00001d004252	0
Zm00001d004256	0
Zm00001d004259	0
Zm00001d004260	0
Zm00001d004263	0
Zm00001d004264	0
Zm00001d004265	0
Zm00001d004266	0
Zm00001d004267	0
Zm00001d004268	0
Zm00001d004269	0
Zm00001d004270	0
Zm00001d004271	0
Zm00001d004277	0
Zm00001d004279	0
Zm00001d004282	0
Zm00001d004287	0
Zm00001d004288	0
Zm00001d004289	0
Zm00001d004291	0
Zm00001d004292	0
Zm00001d004293	0
Zm00001d004298	0
Zm00001d004300	1
Zm00001d004301	0
Zm00001d004305	0
Zm00001d004306	0
Zm00001d004308	0
Zm00001d004309	0
Zm00001d004310	0
Zm00001d004311	0
Zm00001d004315	0
Zm00001d004317	0
Zm00001d004318	0
Zm00001d004320	0
Zm00001d004322	0
Zm00001d004323	0
Zm00001d004324	0
Zm00001d004325	0
Zm00001d004326	23
Zm00001d004327	0
Zm00001d004328	0
Zm00001d004330	0
Zm00001d004331	0
Zm00001d004332	0
Zm00001d004333	0
Zm00001d004334	0
Zm00001d004335	0
Zm00001d004336	0
Zm00001d004337	0
Zm00001d004338	0
Zm00001d004339	0
Zm00001d004340	0
Zm00001d004342	2
Zm00001d004343	0
Zm00001d004344	0
Zm00001d004346	0
Zm00001d004347	0
Zm00001d004348	3
Zm00001d004349	0
Zm00001d004350	0
Zm00001d004353	0
Zm00001d004354	0
Zm00001d004355	0
Zm00001d004356	0
Zm00001d004357	0
Zm00001d004358	1
Zm00001d004359	0
Zm00001d004361	29
Zm00001d004362	0
Zm00001d004363	0
Zm00001d004364	0
Zm00001d004365	0
Zm00001d004366	0
Zm00001d004370	1
Zm00001d004371	0
Zm00001d004372	0
Zm00001d004374	0
Zm00001d004375	0
Zm00001d004376	0
Zm00001d004377	0
Zm00001d004378	0
Zm00001d004379	0
Zm00001d004380	1
Zm00001d004382	0
Zm00001d004383	0
Zm00001d004384	0
Zm00001d004386	0
Zm00001d004387	0
Zm00001d004388	0
Zm00001d004389	0
Zm00001d004390	0
Zm00001d004392	0
Zm00001d004394	0
Zm00001d004396	0
Zm00001d004397	0
Zm00001d004400	0
Zm00001d004401	0
Zm00001d004405	0
Zm00001d004406	0
Zm00001d004407	0
Zm00001d004409	0
Zm00001d004410	0
Zm00001d004411	0
Zm00001d004412	0
Zm00001d004413	0
Zm00001d004414	3
Zm00001d004415	0
Zm00001d004416	0
Zm00001d004417	0
Zm00001d004418	0
Zm00001d004419	0
Zm00001d004423	0
Zm00001d004424	0
Zm00001d004425	0
Zm00001d004426	0
Zm00001d004428	0
Zm00001d004429	0
Zm00001d004430	0
Zm00001d004431	0
Zm00001d004432	0
Zm00001d004433	0
Zm00001d004434	0
Zm00001d004435	0
Zm00001d004436	1
Zm00001d004437	0
Zm00001d004438	0
Zm00001d004439	0
Zm00001d004440	1
Zm00001d004442	0
Zm00001d004443	1
Zm00001d004446	0
Zm00001d004448	0
Zm00001d004449	0
Zm00001d004451	0
Zm00001d004452	2
Zm00001d004454	0
Zm00001d004455	0
Zm00001d004456	0
Zm00001d004457	0
Zm00001d004458	0
Zm00001d004459	0
Zm00001d004460	0
Zm00001d004461	0
Zm00001d004462	0
Zm00001d004463	0
Zm00001d004465	1
Zm00001d004466	0
Zm00001d004467	0
Zm00001d004468	0
Zm00001d004469	0
Zm00001d004470	0
Zm00001d004471	0
Zm00001d004472	2
Zm00001d004473	4
Zm00001d004475	0
Zm00001d004477	0
Zm00001d004478	4
Zm00001d004479	0
Zm00001d004480	0
Zm00001d004481	12
Zm00001d004482	1
Zm00001d004483	0
Zm00001d004484	0
Zm00001d004485	0
Zm00001d004486	0
Zm00001d004488	0
Zm00001d004489	0
Zm00001d004491	0
Zm00001d004493	0
Zm00001d004494	0
Zm00001d004495	0
Zm00001d004496	0
Zm00001d004497	0
Zm00001d004498	0
Zm00001d004499	0
Zm00001d004500	0
Zm00001d004501	0
Zm00001d004502	0
Zm00001d004503	0
Zm00001d004505	0
Zm00001d004506	0
Zm00001d004507	0
Zm00001d004508	0
Zm00001d004509	0
Zm00001d004510	1
Zm00001d004511	0
Zm00001d004512	0
Zm00001d004513	1
Zm00001d004514	0
Zm00001d004516	0
Zm00001d004517	5
Zm00001d004519	0
Zm00001d004521	0
Zm00001d004523	0
Zm00001d004524	0
Zm00001d004525	0
Zm00001d004526	0
Zm00001d004527	0
Zm00001d004528	0
Zm00001d004531	0
Zm00001d004532	0
Zm00001d004534	0
Zm00001d004535	0
Zm00001d004537	0
Zm00001d004538	0
Zm00001d004539	0
Zm00001d004541	0
Zm00001d004543	0
Zm00001d004544	0
Zm00001d004545	0
Zm00001d004546	0
Zm00001d004547	0
Zm00001d004548	0
Zm00001d004549	0
Zm00001d004550	0
Zm00001d004551	0
Zm00001d004552	1
Zm00001d004553	0
Zm00001d004554	0
Zm00001d004555	0
Zm00001d004556	0
Zm00001d004557	0
Zm00001d004558	0
Zm00001d004559	1
Zm00001d004560	0
Zm00001d004561	0
Zm00001d004562	0
Zm00001d004563	0
Zm00001d004564	0
Zm00001d004566	0
Zm00001d004568	0
Zm00001d004571	0
Zm00001d004572	0
Zm00001d004573	0
Zm00001d004574	0
Zm00001d004575	0
Zm00001d004576	0
Zm00001d004577	0
Zm00001d004578	0
Zm00001d004579	0
Zm00001d004580	0
Zm00001d004581	0
Zm00001d004582	0
Zm00001d004583	0
Zm00001d004585	1
Zm00001d004586	0
Zm00001d004587	0
Zm00001d004588	0
Zm00001d004589	0
Zm00001d004590	0
Zm00001d004591	0
Zm00001d004592	0
Zm00001d004594	0
Zm00001d004595	0
Zm00001d004599	0
Zm00001d004600	0
Zm00001d004602	0
Zm00001d004603	0
Zm00001d004604	0
Zm00001d004605	0
Zm00001d004607	0
Zm00001d004610	0
Zm00001d004611	0
Zm00001d004614	0
Zm00001d004616	3
Zm00001d004617	0
Zm00001d004619	0
Zm00001d004620	0
Zm00001d004621	3
Zm00001d004622	0
Zm00001d004623	0
Zm00001d004624	0
Zm00001d004625	0
Zm00001d004626	0
Zm00001d004630	0
Zm00001d004633	0
Zm00001d004635	0
Zm00001d004637	0
Zm00001d004639	0
Zm00001d004640	0
Zm00001d004641	0
Zm00001d004642	0
Zm00001d004644	6
Zm00001d004645	0
Zm00001d004646	0
Zm00001d004649	0
Zm00001d004650	0
Zm00001d004651	0
Zm00001d004652	0
Zm00001d004655	0
Zm00001d004657	0
Zm00001d004658	0
Zm00001d004659	2
Zm00001d004661	0
Zm00001d004664	0
Zm00001d004667	3
Zm00001d004669	0
Zm00001d004670	0
Zm00001d004671	0
Zm00001d004672	0
Zm00001d004673	2
Zm00001d004674	0
Zm00001d004675	0
Zm00001d004676	0
Zm00001d004677	0
Zm00001d004678	0
Zm00001d004679	0
Zm00001d004680	1
Zm00001d004681	0
Zm00001d004682	0
Zm00001d004684	0
Zm00001d004685	0
Zm00001d004686	0
Zm00001d004687	0
Zm00001d004689	2
Zm00001d004690	0
Zm00001d004691	0
Zm00001d004692	0
Zm00001d004697	0
Zm00001d004698	0
Zm00001d004699	0
Zm00001d004700	0
Zm00001d004701	0
Zm00001d004702	0
Zm00001d004703	0
Zm00001d004705	3
Zm00001d004706	1
Zm00001d004707	2
Zm00001d004708	27
Zm00001d004709	2
Zm00001d004713	0
Zm00001d004716	1
Zm00001d004717	0
Zm00001d004718	0
Zm00001d004719	0
Zm00001d004720	0
Zm00001d004721	0
Zm00001d004722	0
Zm00001d004723	0
Zm00001d004725	0
Zm00001d004726	0
Zm00001d004727	0
Zm00001d004728	0
Zm00001d004729	0
Zm00001d004730	0
Zm00001d004731	1
Zm00001d004733	0
Zm00001d004734	0
Zm00001d004735	0
Zm00001d004736	0
Zm00001d004737	1
Zm00001d004738	0
Zm00001d004739	0
Zm00001d004740	1
Zm00001d004741	0
Zm00001d004742	0
Zm00001d004743	0
Zm00001d004744	0
Zm00001d004746	0
Zm00001d004747	0
Zm00001d004748	0
Zm00001d004750	0
Zm00001d004751	1
Zm00001d004752	0
Zm00001d004753	0
Zm00001d004754	0
Zm00001d004755	2
Zm00001d004756	0
Zm00001d004757	0
Zm00001d004758	0
Zm00001d004759	1
Zm00001d004760	0
Zm00001d004762	0
Zm00001d004763	0
Zm00001d004764	0
Zm00001d004765	0
Zm00001d004768	0
Zm00001d004769	0
Zm00001d004770	0
Zm00001d004771	0
Zm00001d004772	0
Zm00001d004773	0
Zm00001d004775	0
Zm00001d004776	0
Zm00001d004777	0
Zm00001d004778	0
Zm00001d004779	0
Zm00001d004782	3
Zm00001d004784	0
Zm00001d004785	1
Zm00001d004786	0
Zm00001d004787	0
Zm00001d004788	0
Zm00001d004790	2
Zm00001d004791	0
Zm00001d004793	0
Zm00001d004794	0
Zm00001d004796	0
Zm00001d004797	0
Zm00001d004798	0
Zm00001d004800	0
Zm00001d004804	0
Zm00001d004805	0
Zm00001d004806	2
Zm00001d004807	0
Zm00001d004808	0
Zm00001d004810	0
Zm00001d004811	0
Zm00001d004812	14
Zm00001d004814	0
Zm00001d004815	0
Zm00001d004817	0
Zm00001d004818	0
Zm00001d004819	0
Zm00001d004820	0
Zm00001d004821	1
Zm00001d004822	0
Zm00001d004823	0
Zm00001d004824	0
Zm00001d004825	0
Zm00001d004826	0
Zm00001d004828	0
Zm00001d004829	0
Zm00001d004831	0
Zm00001d004835	0
Zm00001d004836	1
Zm00001d004837	1
Zm00001d004839	0
Zm00001d004840	0
Zm00001d004841	0
Zm00001d004843	1
Zm00001d004845	0
Zm00001d004846	0
Zm00001d004847	0
Zm00001d004848	0
Zm00001d004850	0
Zm00001d004851	0
Zm00001d004852	0
Zm00001d004854	0
Zm00001d004855	2
Zm00001d004856	0
Zm00001d004857	0
Zm00001d004859	0
Zm00001d004860	0
Zm00001d004861	0
Zm00001d004862	0
Zm00001d004863	0
Zm00001d004864	0
Zm00001d004865	0
Zm00001d004866	0
Zm00001d004867	0
Zm00001d004868	0
Zm00001d004869	0
Zm00001d004870	0
Zm00001d004871	0
Zm00001d004872	0
Zm00001d004874	0
Zm00001d004875	0
Zm00001d004876	0
Zm00001d004877	3
Zm00001d004880	0
Zm00001d004881	0
Zm00001d004882	0
Zm00001d004884	0
Zm00001d004885	0
Zm00001d004886	0
Zm00001d004887	0
Zm00001d004888	0
Zm00001d004889	0
Zm00001d004890	0
Zm00001d004891	0
Zm00001d004892	0
Zm00001d004894	5
Zm00001d004895	0
Zm00001d004896	0
Zm00001d004897	0
Zm00001d004898	0
Zm00001d004899	0
Zm00001d004903	0
Zm00001d004905	0
Zm00001d004906	0
Zm00001d004907	0
Zm00001d004908	0
Zm00001d004909	0
Zm00001d004910	0
Zm00001d004911	0
Zm00001d004912	0
Zm00001d004913	0
Zm00001d004914	0
Zm00001d004915	0
Zm00001d004916	0
Zm00001d004917	0
Zm00001d004918	0
Zm00001d004919	0
Zm00001d004921	0
Zm00001d004924	1
Zm00001d004925	0
Zm00001d004926	0
Zm00001d004927	0
Zm00001d004929	0
Zm00001d004930	1
Zm00001d004931	0
Zm00001d004933	0
Zm00001d004934	0
Zm00001d004936	0
Zm00001d004938	0
Zm00001d004939	0
Zm00001d004940	0
Zm00001d004941	1
Zm00001d004942	0
Zm00001d004943	0
Zm00001d004944	0
Zm00001d004945	0
Zm00001d004948	0
Zm00001d004949	0
Zm00001d004950	0
Zm00001d004951	0
Zm00001d004953	0
Zm00001d004955	0
Zm00001d004956	0
Zm00001d004957	0
Zm00001d004958	0
Zm00001d004959	0
Zm00001d004960	0
Zm00001d004962	0
Zm00001d004965	0
Zm00001d004966	0
Zm00001d004968	0
Zm00001d004969	0
Zm00001d004970	0
Zm00001d004972	0
Zm00001d004973	0
Zm00001d004975	0
Zm00001d004976	0
Zm00001d004977	0
Zm00001d004978	1
Zm00001d004979	2
Zm00001d004980	0
Zm00001d004981	0
Zm00001d004982	0
Zm00001d004983	0
Zm00001d004984	0
Zm00001d004985	0
Zm00001d004986	5
Zm00001d004990	0
Zm00001d004991	0
Zm00001d004992	2
Zm00001d004993	1
Zm00001d004994	0
Zm00001d004995	0
Zm00001d004996	0
Zm00001d004997	0
Zm00001d004998	0
Zm00001d004999	0
Zm00001d005001	0
Zm00001d005002	0
Zm00001d005003	0
Zm00001d005004	0
Zm00001d005005	0
Zm00001d005006	0
Zm00001d005007	0
Zm00001d005008	0
Zm00001d005009	0
Zm00001d005010	0
Zm00001d005011	0
Zm00001d005012	0
Zm00001d005013	0
Zm00001d005014	0
Zm00001d005015	0
Zm00001d005016	1
Zm00001d005017	0
Zm00001d005018	0
Zm00001d005019	0
Zm00001d005020	0
Zm00001d005022	0
Zm00001d005023	0
Zm00001d005024	0
Zm00001d005026	0
Zm00001d005027	1
Zm00001d005028	0
Zm00001d005029	0
Zm00001d005030	0
Zm00001d005031	0
Zm00001d005032	0
Zm00001d005035	0
Zm00001d005036	1
Zm00001d005037	0
Zm00001d005038	0
Zm00001d005039	0
Zm00001d005040	0
Zm00001d005043	0
Zm00001d005044	0
Zm00001d005045	1
Zm00001d005047	0
Zm00001d005049	0
Zm00001d005050	0
Zm00001d005051	2
Zm00001d005052	0
Zm00001d005053	0
Zm00001d005055	0
Zm00001d005056	0
Zm00001d005057	0
Zm00001d005059	0
Zm00001d005060	0
Zm00001d005061	0
Zm00001d005062	0
Zm00001d005063	0
Zm00001d005064	0
Zm00001d005065	0
Zm00001d005071	0
Zm00001d005072	0
Zm00001d005073	0
Zm00001d005074	0
Zm00001d005075	0
Zm00001d005076	0
Zm00001d005077	0
Zm00001d005079	0
Zm00001d005080	0
Zm00001d005081	0
Zm00001d005082	0
Zm00001d005083	0
Zm00001d005085	2
Zm00001d005086	0
Zm00001d005087	0
Zm00001d005088	0
Zm00001d005089	0
Zm00001d005090	1
Zm00001d005092	0
Zm00001d005094	2
Zm00001d005095	0
Zm00001d005097	0
Zm00001d005099	0
Zm00001d005100	12
Zm00001d005101	0
Zm00001d005102	0
Zm00001d005103	0
Zm00001d005104	0
Zm00001d005105	0
Zm00001d005106	0
Zm00001d005107	1
Zm00001d005108	0
Zm00001d005109	0
Zm00001d005110	0
Zm00001d005112	0
Zm00001d005114	1
Zm00001d005117	0
Zm00001d005118	0
Zm00001d005121	0
Zm00001d005124	0
Zm00001d005125	0
Zm00001d005126	0
Zm00001d005127	2
Zm00001d005135	0
Zm00001d005136	0
Zm00001d005137	7
Zm00001d005139	0
Zm00001d005140	1
Zm00001d005141	0
Zm00001d005143	0
Zm00001d005144	0
Zm00001d005145	0
Zm00001d005146	0
Zm00001d005147	0
Zm00001d005148	0
Zm00001d005149	1
Zm00001d005151	0
Zm00001d005152	0
Zm00001d005153	0
Zm00001d005154	0
Zm00001d005155	0
Zm00001d005156	1
Zm00001d005157	0
Zm00001d005158	0
Zm00001d005159	1
Zm00001d005160	0
Zm00001d005161	3
Zm00001d005162	0
Zm00001d005163	0
Zm00001d005164	0
Zm00001d005165	0
Zm00001d005166	0
Zm00001d005168	1
Zm00001d005169	0
Zm00001d005170	2
Zm00001d005171	0
Zm00001d005172	0
Zm00001d005173	3
Zm00001d005174	0
Zm00001d005175	0
Zm00001d005176	0
Zm00001d005177	0
Zm00001d005178	0
Zm00001d005179	0
Zm00001d005180	0
Zm00001d005181	0
Zm00001d005182	0
Zm00001d005183	0
Zm00001d005184	0
Zm00001d005185	0
Zm00001d005188	0
Zm00001d005189	0
Zm00001d005190	0
Zm00001d005191	0
Zm00001d005192	0
Zm00001d005193	0
Zm00001d005194	0
Zm00001d005195	0
Zm00001d005196	0
Zm00001d005199	0
Zm00001d005200	0
Zm00001d005203	0
Zm00001d005205	0
Zm00001d005207	0
Zm00001d005208	0
Zm00001d005209	0
Zm00001d005210	0
Zm00001d005211	0
Zm00001d005212	0
Zm00001d005215	0
Zm00001d005216	0
Zm00001d005217	0
Zm00001d005219	0
Zm00001d005221	0
Zm00001d005222	0
Zm00001d005223	0
Zm00001d005228	0
Zm00001d005229	11
Zm00001d005230	0
Zm00001d005231	0
Zm00001d005236	0
Zm00001d005237	0
Zm00001d005238	2
Zm00001d005239	0
Zm00001d005240	0
Zm00001d005241	0
Zm00001d005242	0
Zm00001d005243	0
Zm00001d005244	0
Zm00001d005246	0
Zm00001d005247	0
Zm00001d005248	0
Zm00001d005249	0
Zm00001d005250	0
Zm00001d005251	0
Zm00001d005252	0
Zm00001d005253	0
Zm00001d005256	0
Zm00001d005257	0
Zm00001d005258	0
Zm00001d005259	0
Zm00001d005261	0
Zm00001d005264	1
Zm00001d005265	0
Zm00001d005266	0
Zm00001d005267	0
Zm00001d005269	4
Zm00001d005270	0
Zm00001d005271	2
Zm00001d005275	0
Zm00001d005276	1
Zm00001d005277	0
Zm00001d005278	0
Zm00001d005279	0
Zm00001d005281	1
Zm00001d005282	0
Zm00001d005283	0
Zm00001d005284	0
Zm00001d005285	0
Zm00001d005286	0
Zm00001d005287	0
Zm00001d005288	0
Zm00001d005289	1
Zm00001d005292	0
Zm00001d005293	0
Zm00001d005295	0
Zm00001d005296	0
Zm00001d005297	1
Zm00001d005298	0
Zm00001d005299	0
Zm00001d005300	0
Zm00001d005301	7
Zm00001d005302	0
Zm00001d005303	0
Zm00001d005304	0
Zm00001d005305	0
Zm00001d005306	1
Zm00001d005307	0
Zm00001d005308	0
Zm00001d005309	0
Zm00001d005310	0
Zm00001d005311	0
Zm00001d005312	0
Zm00001d005313	0
Zm00001d005315	0
Zm00001d005317	0
Zm00001d005322	0
Zm00001d005323	1
Zm00001d005324	0
Zm00001d005325	0
Zm00001d005327	0
Zm00001d005328	0
Zm00001d005329	2
Zm00001d005330	0
Zm00001d005332	0
Zm00001d005333	0
Zm00001d005334	0
Zm00001d005336	0
Zm00001d005337	0
Zm00001d005338	0
Zm00001d005339	13
Zm00001d005342	0
Zm00001d005343	2
Zm00001d005344	0
Zm00001d005345	0
Zm00001d005346	4
Zm00001d005347	8
Zm00001d005348	4
Zm00001d005349	0
Zm00001d005350	1
Zm00001d005351	0
Zm00001d005354	0
Zm00001d005355	0
Zm00001d005356	1
Zm00001d005357	0
Zm00001d005358	0
Zm00001d005359	9
Zm00001d005360	0
Zm00001d005361	1
Zm00001d005362	0
Zm00001d005363	0
Zm00001d005364	0
Zm00001d005365	0
Zm00001d005366	0
Zm00001d005367	0
Zm00001d005368	0
Zm00001d005369	0
Zm00001d005370	0
Zm00001d005371	2
Zm00001d005372	0
Zm00001d005373	0
Zm00001d005374	0
Zm00001d005375	0
Zm00001d005376	0
Zm00001d005377	0
Zm00001d005378	0
Zm00001d005379	0
Zm00001d005380	0
Zm00001d005381	0
Zm00001d005383	0
Zm00001d005384	0
Zm00001d005387	0
Zm00001d005389	0
Zm00001d005391	1
Zm00001d005392	0
Zm00001d005393	1
Zm00001d005394	0
Zm00001d005395	1
Zm00001d005396	0
Zm00001d005397	0
Zm00001d005398	0
Zm00001d005399	0
Zm00001d005400	0
Zm00001d005402	0
Zm00001d005403	2
Zm00001d005404	0
Zm00001d005406	0
Zm00001d005407	0
Zm00001d005410	0
Zm00001d005416	0
Zm00001d005419	0
Zm00001d005420	0
Zm00001d005421	1
Zm00001d005422	0
Zm00001d005423	0
Zm00001d005424	7
Zm00001d005425	0
Zm00001d005426	0
Zm00001d005427	0
Zm00001d005428	0
Zm00001d005429	0
Zm00001d005430	0
Zm00001d005431	1
Zm00001d005432	0
Zm00001d005433	0
Zm00001d005434	0
Zm00001d005436	0
Zm00001d005437	0
Zm00001d005439	0
zma-MIR398a	15
Zm00001d005441	0
Zm00001d005442	0
Zm00001d005444	0
Zm00001d005445	0
Zm00001d005446	9
Zm00001d005449	0
Zm00001d005450	1
Zm00001d005451	0
Zm00001d005453	6
Zm00001d005454	0
Zm00001d005455	0
Zm00001d005456	0
Zm00001d005457	0
Zm00001d005458	0
Zm00001d005459	0
Zm00001d005460	0
Zm00001d005461	0
Zm00001d005462	1
Zm00001d005463	0
Zm00001d005464	0
Zm00001d005465	0
Zm00001d005466	0
Zm00001d005467	12
Zm00001d005468	0
Zm00001d005470	0
Zm00001d005471	0
Zm00001d005472	0
Zm00001d005473	0
Zm00001d005476	0
Zm00001d005478	0
Zm00001d005479	0
Zm00001d005480	0
Zm00001d005481	0
Zm00001d005482	0
Zm00001d005483	1
Zm00001d005484	0
Zm00001d005485	0
Zm00001d005486	0
Zm00001d005487	0
Zm00001d005488	0
Zm00001d005489	0
Zm00001d005490	0
Zm00001d005493	0
Zm00001d005494	0
Zm00001d005495	1
Zm00001d005497	0
Zm00001d005498	3
Zm00001d005499	0
Zm00001d005500	0
Zm00001d005501	0
Zm00001d005502	3
Zm00001d005503	0
Zm00001d005504	0
Zm00001d005506	0
Zm00001d005507	0
Zm00001d005509	0
Zm00001d005510	0
Zm00001d005512	0
Zm00001d005513	0
Zm00001d005514	0
Zm00001d005516	0
Zm00001d005517	0
Zm00001d005518	0
Zm00001d005519	0
Zm00001d005520	0
Zm00001d005523	0
Zm00001d005524	0
Zm00001d005525	0
Zm00001d005526	0
Zm00001d005528	0
Zm00001d005529	0
Zm00001d005530	0
Zm00001d005531	0
Zm00001d005532	0
Zm00001d005534	0
Zm00001d005535	0
Zm00001d005536	1
Zm00001d005537	0
Zm00001d005538	0
Zm00001d005539	2
Zm00001d005540	0
Zm00001d005541	0
Zm00001d005542	0
Zm00001d005543	0
Zm00001d005544	1
Zm00001d005545	0
Zm00001d005546	0
Zm00001d005547	0
Zm00001d005548	0
Zm00001d005550	3
Zm00001d005551	0
Zm00001d005552	0
Zm00001d005554	0
Zm00001d005555	0
Zm00001d005556	0
Zm00001d005557	0
Zm00001d005558	0
Zm00001d005561	0
Zm00001d005562	0
Zm00001d005563	0
Zm00001d005564	0
Zm00001d005566	0
Zm00001d005568	0
Zm00001d005570	0
Zm00001d005571	0
Zm00001d005572	0
Zm00001d005573	1
Zm00001d005577	8
Zm00001d005578	2
Zm00001d005579	2
Zm00001d005580	0
Zm00001d005581	0
Zm00001d005583	0
Zm00001d005584	0
Zm00001d005586	0
Zm00001d005587	0
Zm00001d005588	0
Zm00001d005590	3
Zm00001d005591	0
Zm00001d005592	1
Zm00001d005593	0
Zm00001d005594	0
Zm00001d005598	0
Zm00001d005599	2
Zm00001d005600	0
Zm00001d005602	0
Zm00001d005607	0
Zm00001d005608	0
Zm00001d005609	0
Zm00001d005610	0
Zm00001d005612	0
Zm00001d005614	0
Zm00001d005615	0
Zm00001d005616	0
Zm00001d005617	1
Zm00001d005619	0
Zm00001d005620	0
Zm00001d005621	0
Zm00001d005622	0
Zm00001d005623	0
Zm00001d005624	0
Zm00001d005626	0
Zm00001d005627	1
Zm00001d005628	0
Zm00001d005629	0
Zm00001d005630	0
Zm00001d005631	0
Zm00001d005632	0
Zm00001d005636	0
Zm00001d005638	0
Zm00001d005639	0
Zm00001d005641	0
Zm00001d005642	0
Zm00001d005645	1
Zm00001d005647	1
Zm00001d005648	0
Zm00001d005649	1
Zm00001d005650	0
Zm00001d005652	0
Zm00001d005653	0
Zm00001d005654	0
Zm00001d005656	0
Zm00001d005657	1
Zm00001d005658	0
Zm00001d005659	0
Zm00001d005661	0
Zm00001d005662	0
Zm00001d005663	0
Zm00001d005664	0
Zm00001d005666	0
Zm00001d005668	0
Zm00001d005669	0
Zm00001d005670	0
Zm00001d005671	0
Zm00001d005672	0
Zm00001d005674	0
Zm00001d005675	1
Zm00001d005676	0
Zm00001d005678	0
Zm00001d005679	5
Zm00001d005680	0
Zm00001d005681	0
Zm00001d005682	0
Zm00001d005684	0
Zm00001d005685	0
Zm00001d005686	0
Zm00001d005687	3
Zm00001d005688	0
Zm00001d005689	0
Zm00001d005690	0
Zm00001d005691	0
Zm00001d005692	0
Zm00001d005693	0
Zm00001d005694	1
Zm00001d005695	0
Zm00001d005696	0
Zm00001d005697	0
Zm00001d005698	0
Zm00001d005699	0
Zm00001d005700	0
Zm00001d005701	0
Zm00001d005705	0
Zm00001d005706	0
Zm00001d005707	0
Zm00001d005708	1
Zm00001d005709	0
Zm00001d005710	0
Zm00001d005711	0
Zm00001d005712	0
Zm00001d005713	5
Zm00001d005714	0
Zm00001d005715	0
Zm00001d005716	0
Zm00001d005717	0
Zm00001d005719	0
Zm00001d005722	0
Zm00001d005724	0
Zm00001d005726	1
Zm00001d005727	0
Zm00001d005729	0
Zm00001d005730	0
Zm00001d005731	0
Zm00001d005732	0
Zm00001d005733	0
Zm00001d005735	0
Zm00001d005736	7
Zm00001d005737	0
Zm00001d005738	0
Zm00001d005739	0
Zm00001d005740	0
Zm00001d005741	0
Zm00001d005742	2
Zm00001d005743	0
zma-MIR156f	0
Zm00001d005744	0
Zm00001d005745	0
Zm00001d005746	0
Zm00001d005747	0
Zm00001d005748	0
Zm00001d005749	0
Zm00001d005750	0
Zm00001d005751	0
Zm00001d005752	0
Zm00001d005753	0
Zm00001d005754	1
Zm00001d005756	2
Zm00001d005757	0
Zm00001d005758	0
Zm00001d005759	0
Zm00001d005760	0
Zm00001d005761	0
Zm00001d005762	1
Zm00001d005763	0
Zm00001d005764	1
